,Date,Open,High,Low,Close,Adj Close,Volume,volume_cmf,volume_em,volume_sma_em,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kchi,volatility_kcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_ichimoku_a,trend_ichimoku_b,momentum_rsi,momentum_stoch,momentum_stoch_signal,Zero,rsi_high,rsi_low,cmf_high,cmf_low,keltner_indicator,bbands_indicator,ichimoku_label,macd_indicator,ease_label,stochastic_label,rsi_label,cmf_label,dow_labels
47,4/8/1985,1259.5,1267.01001,1246.02002,1252.97998,1252.97998,7940000,-0.10228849054003719,59.49023148146756,161.2244719143848,1276.2963834265854,1248.868619073415,1262.5825012500002,0.0,0.0,1262.352669266667,1262.352669266667,1245.6106528666664,0.0,0.0,4.681379995937732,4.612255457031404,0.06912453890632797,1269.7374877500001,1276.3899535,40.14068350839534,21.15502449602339,35.152532269273046,0,70,30,0.05,-0.05,0,0.0,0,1,1,0,0,0,1.0
48,4/9/1985,1252.209961,1262.040039,1246.579956,1253.859985,1253.859985,8010000,-0.10237307222767715,-425.5899321654362,-51.62375187108252,1275.7766274609155,1247.9193686390847,1261.8479980500001,0.0,0.0,1261.7306722,1261.7306722,1244.9886436,0.0,0.0,4.996657916864251,4.689135948997974,0.3075219678662773,1268.3850097499999,1276.3899535,40.86438763722425,22.97088801982003,29.201064586020962,0,70,30,0.05,-0.05,0,0.0,0,0,-1,0,0,0,1.0
49,4/10/1985,1256.849976,1269.099976,1252.099976,1259.939941,1259.939941,9130000,-0.11028300831273753,1171.1898630887113,-69.71864743905878,1274.438168457171,1248.0768217428292,1261.2574951000001,0.0,0.0,1261.7893351,1261.7893351,1244.8933147999999,0.0,0.0,4.701717827369521,4.691652324672283,0.010065502697237605,1267.2525025,1276.3899535,45.744945653206656,40.78499668502857,28.303636400290667,0,70,30,0.05,-0.05,0,0.0,0,0,1,1,0,0,1.0
50,4/11/1985,1265.23999,1274.849976,1257.180054,1263.689941,1263.689941,10800000,-0.09490084500511176,885.9566366384987,-16.868728564795635,1274.5795039954603,1248.1344852045402,1261.3569946000002,0.0,0.0,1261.9220011333334,1261.9220011333334,1244.749992033333,0.0,0.0,4.117913280587345,4.576904515855296,-0.45899123526795105,1266.480011,1276.3899535,48.564613202245134,51.77239651070685,38.50942707185182,0,70,30,0.05,-0.05,1,0.0,0,-1,0,0,0,0,1.0
51,4/12/1985,1263.689941,1270.430054,1257.290039,1265.680054,1265.680054,7320000,-0.07378871660972024,-386.83495101813287,-62.746802119519714,1274.9769330008835,1248.3000566991168,1261.6384948500001,0.0,0.0,1261.9403401666668,1261.9403401666668,1245.3423300666664,0.0,0.0,3.4548333162356357,4.352490275931364,-0.8976569596957287,1263.057495,1276.3899535,50.04828970321923,57.60337443851439,50.05358921141661,0,70,30,0.05,-0.05,1,0.0,0,0,-1,0,0,0,1.0
52,4/15/1985,1262.589966,1272.420044,1257.839966,1266.780029,1266.780029,6870000,-0.014330608287434021,269.5210187301802,81.06736098623654,1274.3825665996858,1250.8374284003146,1262.6099975000002,0.0,0.0,1262.0656738333334,1262.0656738333334,1245.489660733333,0.0,0.0,2.8082076083676384,4.043633742418619,-1.2354261340509805,1262.4500122499999,1276.3899535,50.89147659338108,60.826271804714764,56.734014251312004,0,70,30,0.05,-0.05,1,0.0,0,0,1,0,0,0,1.0
53,4/16/1985,1268.109985,1276.609985,1256.959961,1269.550049,1269.550049,9870000,0.013428023149995898,329.4849130621388,113.53328108679996,1274.129472602327,1253.0785228976733,1263.6039977500002,0.0,0.0,1261.8523397000001,1261.8523397000001,1244.8903280999996,0.0,0.0,2.048619402962686,3.6446308745274325,-1.5960114715647467,1261.39999375,1276.3899535,53.04116526502932,68.94235640874798,62.45733421732572,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,1.0
54,4/17/1985,1269.660034,1277.5,1263.469971,1272.310059,1272.310059,9120000,-0.013471108853595844,569.2026609140564,111.57910018297447,1274.3758329451741,1252.9541718548264,1263.6650024000003,0.0,0.0,1262.0513387666667,1262.0513387666667,1245.5533286666662,0.0,0.0,1.209982610660063,3.1577012217539586,-1.9477186110938955,1261.6224975,1276.3899535,55.14791877446,77.02911198017996,68.9325800645476,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,1.0
55,4/18/1985,1278.819946,1281.910034,1260.819946,1265.130005,1265.130005,11170000,-0.036635019573504124,166.15373630614857,82.29207622853139,1274.3672059538696,1252.9518003461305,1263.65950315,0.0,0.0,1263.0560018333335,1263.0560018333335,1246.1049765333328,0.0,0.0,1.1119098575950375,2.7485429489221747,-1.6366330913271372,1263.1650085,1276.3899535,48.990357257707046,53.24596697008816,66.40581178633872,0,70,30,0.05,-0.05,1,0.0,0,0,0,-1,0,0,-1.0
56,4/19/1985,1265.130005,1272.530029,1258.5,1266.560059,1266.560059,8740000,-0.029023386837838165,-939.0769555410751,45.60414628953351,1274.166616978289,1252.986398121711,1263.57650755,0.0,0.0,1263.9213379333337,1263.9213379333337,1247.1573121333329,0.0,0.0,0.908322511374763,2.3804988614126925,-1.4721763500379295,1263.3049925,1276.3899535,50.18341910827064,57.23051264343319,62.50186386456712,0,70,30,0.05,-0.05,1,0.0,0,0,-1,0,0,0,-1.0
57,4/22/1985,1269.77002,1273.630005,1257.619995,1266.560059,1266.560059,7080000,-0.012283604174627661,24.871030435803537,-36.191811101900825,1274.0639691616595,1253.0000567383406,1263.53201295,0.0,0.0,1264.9813395666667,1264.9813395666667,1248.7153117666662,0.0,0.0,0.7384655020982791,2.05209218954981,-1.313626687451531,1264.6849975,1276.3899535,50.18341910827064,57.23051264343319,55.9023307523182,0,70,30,0.05,-0.05,1,0.0,0,0,1,1,0,0,-1.0
58,4/23/1985,1265.349976,1282.910034,1261.150024,1278.709961,1278.709961,10790000,0.029534102863349933,1291.6913354058395,17.76717241774088,1276.754340322886,1252.1866875771143,1264.4705139500002,1.0,0.0,1266.9910075333335,1266.9910075333335,1250.094987033333,0.0,0.0,-0.3722518641679926,1.5672233788062495,-1.9394752429742421,1266.39999375,1276.3899535,59.51394011214817,88.6146071942397,67.69187749370205,0,70,30,0.05,-0.05,1,1.0,0,0,0,0,0,0,-1.0
59,4/24/1985,1279.48999,1286.439941,1269.880005,1278.48999,1278.48999,8510000,0.03242646482222006,1192.849357503937,242.53694665786557,1278.9058613578195,1251.9121684421812,1265.4090149000003,0.0,0.0,1268.7800089666669,1268.7800089666669,1251.9279948666663,0.0,0.0,-1.2206822922778429,1.009642244589431,-2.2303245368672737,1268.882446,1276.3899535,59.29739671645102,80.33160183563935,75.39224055777076,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,-1.0
60,4/25/1985,1276.829956,1289.199951,1272.530029,1284.780029,1284.780029,9620000,0.04784831664944741,468.7361995704166,334.1175103151824,1282.3152183284362,1250.4898109715643,1266.4025146500003,1.0,0.0,1270.4730102333335,1270.4730102333335,1253.720996133333,0.0,0.0,-2.3732655702299326,0.33306068162555835,-2.706326251855491,1270.34497075,1276.3899535,63.39847459962656,89.76394380991478,86.23671761326462,0,70,30,0.05,-0.05,1,1.0,0,0,0,0,0,0,-1.0
61,4/26/1985,1286.219971,1290.300049,1270.540039,1275.180054,1275.180054,8930000,0.04894752688973758,-98.45618599620853,322.8356233524913,1283.252032708154,1251.0000058918465,1267.1260193000003,0.0,0.0,1271.8936767333335,1271.8936767333335,1254.4796631333331,0.0,0.0,-2.483430923950209,-0.23023763948959514,-2.2531932844606137,1270.8950197499998,1276.3899535,54.390977318560275,65.41637045465559,78.50397203340326,0,70,30,0.05,-0.05,1,0.0,0,0,-1,-1,0,0,1.0
62,4/29/1985,1272.859985,1277.939941,1257.400024,1259.719971,1259.719971,9200000,-0.018426289619399103,-2846.5783147271113,149.90788174094308,1283.2197739125668,1250.3262588874336,1266.7730164000002,0.0,0.0,1271.8276733000002,1271.8276733000002,1253.8176757999997,0.0,0.0,-1.3081586292987595,-0.445821837451428,-0.8623367918473315,1271.0050354999998,1276.3899535,43.638241518352935,19.947592770307068,58.37596901162582,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,1.0
63,4/30/1985,1256.73999,1266.22998,1245.800049,1258.060059,1258.060059,12390000,-0.025365770937490862,-1921.7933175723208,-71.0194883062735,1282.6630839383208,1249.4139547616794,1266.0385193500001,0.0,0.0,1270.7266764,1270.7266764,1252.6386882,0.0,0.0,-0.2400388243231646,-0.4046652348257754,0.1646264105026108,1268.050049,1276.3899535,42.66302360318081,27.550584269662846,37.63818249820851,0,70,30,0.05,-0.05,0,0.0,0,1,0,0,0,0,1.0
64,5/1/1985,1257.180054,1262.810059,1239.069946,1242.050049,1242.050049,10050000,-0.040950786157356825,-1198.819486132891,-219.9320685042299,1284.5002372389251,1245.2138009610755,1264.8570191000003,0.0,1.0,1268.4150105333333,1268.4150105333333,1249.3560139333333,0.0,1.0,1.8766944567753399,0.05160670349444768,1.8250877532808922,1264.6849975,1274.5149535,34.62550836082123,5.817093516286468,17.771756852085463,0,70,30,0.05,-0.05,-1,-1.0,0,0,0,0,0,0,1.0
65,5/2/1985,1244.369995,1251.209961,1235.530029,1242.27002,1242.27002,9780000,-0.03745418906787448,-1213.6728306696284,-278.9919170507653,1285.8885514491724,1242.246482850828,1264.0675171500002,0.0,0.0,1265.7866780333334,1265.7866780333334,1247.2686970333334,0.0,1.0,3.4961693470172577,0.7405192321990097,2.755650114818248,1262.915039,1272.744995,34.80723896150126,12.305986012055367,15.2245545993349,0,70,30,0.05,-0.05,-1,0.0,0,0,0,0,0,0,1.0
66,5/3/1985,1243.709961,1253.859985,1238.300049,1247.23999,1247.23999,8680000,-0.04311934377139922,485.80378892387085,-263.543147751216,1286.4195707188228,1240.5344576811776,1263.4770142000002,0.0,0.0,1263.8470092333332,1263.8470092333332,1245.1760375333333,0.0,0.0,4.32868147644308,1.4581516810478239,2.870529795395256,1262.915039,1272.744995,38.937409491681784,21.380238678021364,13.1677727354544,0,70,30,0.05,-0.05,0,0.0,0,0,1,1,0,0,1.0
67,5/6/1985,1246.910034,1256.400024,1241.390015,1247.790039,1247.790039,7100000,-0.03442277418163656,595.1156740848254,-244.56952196388121,1286.7392143151587,1239.6958199848418,1263.2175171500003,0.0,0.0,1262.1060098666667,1262.1060098666667,1243.5350382666668,0.0,0.0,4.887726313156463,2.144066607469552,2.743659705686911,1262.915039,1272.744995,39.39503383390576,22.384527155549662,18.6902506152088,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,1.0
68,5/7/1985,1248.22998,1261.369995,1243.150024,1252.75,1252.75,9140000,-0.029013836224653373,670.7879673445359,-237.31342864741842,1286.7768229665655,1239.5472128334352,1263.1620179000004,0.0,0.0,1259.9226765333333,1259.9226765333333,1241.7057088333336,0.0,0.0,4.874357415274744,2.6901247690305907,2.1842326462441535,1262.915039,1272.744995,43.5064754634232,31.44050522530393,25.068423686291652,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,1.0
69,5/8/1985,1248.670044,1258.939941,1239.51001,1249.780029,1249.780029,9710000,-0.02208706028483649,-607.3172111498898,-292.5613534657069,1286.951469690363,1238.3565749096379,1262.6540223000004,0.0,0.0,1257.036678,1257.036678,1238.5327108000001,0.0,0.0,5.045255738413061,3.161150962907085,1.8841047755059765,1262.915039,1272.744995,41.68298555533699,26.01788350634164,26.614305295731743,0,70,30,0.05,-0.05,0,0.0,0,0,-1,-1,0,0,1.0
70,5/9/1985,1251.880005,1265.569946,1246.579956,1260.27002,1260.27002,16290000,0.03128916057392134,798.5326350229943,-168.44638271113044,1286.7970357707202,1238.1690167292807,1262.4830262500004,0.0,0.0,1254.5670084333333,1254.5670084333333,1235.8310344333336,0.0,0.0,4.284846245277095,3.385890019381087,0.8989562258960078,1259.825012,1272.744995,49.70178936198248,45.17068096743428,34.20968989969328,0,70,30,0.05,-0.05,1,0.0,0,0,1,1,0,0,1.0
71,5/10/1985,1268.98999,1282.459961,1261.589966,1274.180054,1274.180054,16460000,0.03673103596380168,2022.337066372642,-25.770237287070557,1287.7227084628287,1238.093344037172,1262.9080262500004,0.0,0.0,1253.9740030666667,1253.9740030666667,1235.1270305666667,1.0,0.0,2.530621323358446,3.214836280176559,-0.6842149568181131,1260.955017,1272.744995,57.95727970319338,70.56784898015367,47.25213781797654,0,70,30,0.05,-0.05,1,0.0,0,-1,0,0,0,0,1.0
72,5/13/1985,1277.609985,1283.569946,1268.77002,1277.5,1277.5,7530000,0.03560290784884076,814.6876742172302,-59.841927371971224,1289.0214745177923,1237.8665750822083,1263.4440248000003,0.0,0.0,1255.1333373999998,1255.1333373999998,1236.860364,1.0,0.0,0.8625505916745624,2.7443791424761597,-1.8818285508015973,1261.23251325,1272.744995,59.65913660014681,76.62946078894994,64.12266357884597,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,1.0
73,5/14/1985,1281.469971,1288.650024,1267.670044,1273.300049,1273.300049,11580000,-0.005035135641039894,360.54602917944743,-119.29216510943476,1289.4392144557246,1237.823835144276,1263.6315248000003,0.0,0.0,1257.1176716999998,1257.1176716999998,1238.7896933999998,0.0,0.0,-0.11913324188640217,2.1716766656036475,-2.2908099074900496,1262.50253275,1272.744995,56.54101043813585,68.96112143103103,72.05281040004489,0,70,30,0.05,-0.05,1,0.0,0,0,0,-1,0,0,1.0
74,5/15/1985,1271.199951,1283.569946,1265.459961,1273.52002,1273.52002,13980000,-0.023824510573280583,-472.19136751639326,-186.5012770442069,1289.5863326805775,1237.797713019423,1263.6920228500003,0.0,0.0,1259.7383341333332,1259.7383341333332,1241.9733686333332,0.0,0.0,-0.9044486528880498,1.556451601905308,-2.4609002547933576,1263.19503775,1270.040039,56.66874953179585,69.36274808736599,71.65111010244901,0,70,30,0.05,-0.05,1,0.0,0,0,-1,0,0,0,1.0
75,5/16/1985,1276.719971,1285.109985,1270.099976,1278.050049,1278.050049,10590000,0.011192240250938864,437.9729280476176,-148.18491175536215,1290.9775263719919,1237.698523728009,1264.3380250500004,0.0,0.0,1263.2133341333333,1263.2133341333333,1245.515360933333,0.0,0.0,-1.8707869874006064,0.8710038840441252,-2.7417908714447314,1263.4975279999999,1267.7750245,59.320542386535784,80.04522590787126,72.78969847542278,0,70,30,0.05,-0.05,1,0.0,0,0,1,1,0,0,1.0
76,5/17/1985,1276.829956,1295.829956,1271.420044,1285.339966,1285.339966,14230000,0.014197567562243765,1032.6644148509079,128.9038546430678,1293.4437560889928,1237.1102847110078,1265.2770204000003,0.0,0.0,1266.9863321999999,1266.9863321999999,1248.4033613999998,0.0,0.0,-3.1881020017638093,0.05918270688253835,-3.2472847086463474,1266.6749877500001,1266.2300415,63.22123558935183,82.60364394802662,77.33720598108799,0,70,30,0.05,-0.05,1,0.0,1,0,0,0,0,0,1.0
77,5/20/1985,1298.949951,1310.369995,1292.22998,1304.880005,1304.880005,15320000,0.0374054569113617,2092.849467198514,415.6640535552703,1300.2389078679905,1234.1471275320102,1267.1930177000004,1.0,0.0,1272.3829956,1272.3829956,1253.4870242,1.0,0.0,-5.742604317840232,-1.1011746980620158,-4.641429619778217,1273.94500725,1272.950012,71.19440534663588,92.66436064388373,85.10441016659391,0,70,30,0.05,-0.05,1,1.0,0,0,0,0,0,0,1.0
78,5/21/1985,1305.0,1316.079956,1297.48999,1309.699951,1309.699951,13230000,0.02585943338293278,770.7157517421987,556.3451419749196,1306.3891231733403,1231.0959112266603,1268.7425172000003,1.0,0.0,1277.9163248666669,1277.9163248666669,1258.9833539666665,1.0,0.0,-8.063049353878796,-2.493549629225372,-5.569499724653424,1278.56747425,1275.8049925,72.7629448332027,92.07944036994598,89.11581498728548,0,70,30,0.05,-0.05,1,1.0,0,0,0,0,0,0,1.0
79,5/22/1985,1305.219971,1308.920044,1294.349976,1303.76001,1303.76001,8670000,0.0356835217449893,-865.459182323933,581.2175454281836,1310.467401238722,1229.5446351612784,1270.0060182000002,0.0,0.0,1283.209659866667,1283.209659866667,1264.7626752666663,1.0,0.0,-9.315333796884943,-3.8579064627572865,-5.457427334127656,1282.31997675,1275.8049925,67.85894595115307,84.1605030461144,89.6347680199814,0,70,30,0.05,-0.05,1,0.0,0,0,-1,-1,-1,0,1.0
80,5/23/1985,1301.75,1307.800049,1290.98999,1296.709961,1296.709961,8210000,0.0036073497856310083,-458.6403467044933,513.7572500261575,1312.2518379376017,1228.9531916623985,1270.6025148,0.0,0.0,1287.3123291333336,1287.3123291333336,1269.083337633333,0.0,0.0,-9.627913610671612,-5.011907892340152,-4.6160057183314605,1283.2874755,1275.8049925,62.47682179945643,74.70287493738078,83.64760611781375,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,1.0
81,5/24/1985,1295.469971,1305.670044,1291.109985,1301.969971,1301.969971,6680000,0.04030029730850485,-219.0558696900398,455.6021397565243,1315.7607487646235,1228.1232725353764,1271.94201065,0.0,0.0,1289.9963297666668,1289.9963297666668,1272.3983318666665,0.0,0.0,-10.182694449271594,-6.046065203726441,-4.136629245545153,1283.2874755,1275.8049925,64.72481512935875,81.57242398995548,80.14526732448358,0,70,30,0.05,-0.05,1,0.0,0,0,0,1,0,0,1.0
82,5/28/1985,1305.329956,1312.839966,1293.22998,1301.52002,1301.52002,9210000,0.06634027434788993,989.0072872484395,478.33209117823174,1319.2835925837533,1228.780433616247,1274.0320131,0.0,0.0,1292.5879964333337,1292.5879964333337,1274.5089925333332,0.0,0.0,-10.465416172399955,-6.9299353974611435,-3.5354807749388115,1283.2874755,1275.8049925,64.3695608780749,80.98479003759505,79.08669632164379,0,70,30,0.05,-0.05,1,0.0,0,0,1,0,0,1,-1.0
83,5/29/1985,1300.959961,1308.359985,1292.790039,1302.97998,1302.97998,8880000,0.06864203316764632,-431.32274698318145,490.9031243329966,1322.582477041578,1229.9735412584223,1276.2780091500001,0.0,0.0,1295.0716593333339,1295.0716593333339,1277.5336588333332,0.0,0.0,-10.684121839552517,-7.680772685879419,-3.0033491536730983,1284.44747925,1275.8049925,65.04006204418175,81.1511136690648,81.23610923220512,0,70,30,0.05,-0.05,1,0.0,0,0,-1,-1,0,0,1.0
84,5/30/1985,1306.449951,1314.180054,1293.910034,1305.780029,1305.780029,14740000,0.11285916452286154,477.18872483472643,467.94998789097747,1324.666851308891,1234.262164991109,1279.46450815,0.0,0.0,1298.1156656666672,1298.1156656666672,1280.3616616666666,0.0,0.0,-10.957081791429346,-8.336034506989405,-2.621047284439941,1284.77749625,1275.8049925,66.34803321562237,81.09757957378957,81.07782776014982,0,70,30,0.05,-0.05,1,0.0,0,0,1,1,0,0,-1.0
85,5/31/1985,1302.76001,1320.790039,1298.719971,1315.410034,1315.410034,12190000,0.14589163710504358,1033.791858468814,397.33961589784695,1327.5229433600857,1238.7200743399144,1283.12150885,0.0,0.0,1301.5043334666673,1301.5043334666673,1283.0443235666667,0.0,0.0,-11.81427780168724,-9.031683165928971,-2.7825946357582687,1292.0250242500001,1278.160034,70.44368785166733,90.27652735280802,84.17507353188748,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,-1.0
86,6/3/1985,1321.23999,1325.040039,1304.209961,1310.930054,1310.930054,10830000,0.12162306040776595,936.67936943315,406.0533084132698,1329.0621753683515,1243.5498487316488,1286.3060120500002,0.0,0.0,1304.4240030666674,1304.4240030666674,1286.3219765666665,0.0,0.0,-11.99385715101539,-9.624117962946256,-2.3697391880691345,1294.1500242500001,1280.285034,66.39527938086674,76.31761240728812,82.56390644462859,0,70,30,0.05,-0.05,1,0.0,0,0,0,-1,-1,0,-1.0
87,6/4/1985,1310.599976,1321.23999,1304.439941,1315.300049,1315.300049,9450000,0.13716652221113182,-317.34039224009905,357.63284974044507,1330.3502755867273,1249.012749513273,1289.6815125500002,0.0,0.0,1305.540669733334,1305.540669733334,1287.5726398333331,0.0,0.0,-12.346474679394532,-10.168589306235912,-2.1778853731586203,1294.1500242500001,1280.285034,68.30853960099685,83.65227047873277,83.41547007960965,0,70,30,0.05,-0.05,1,0.0,0,0,-1,1,0,0,-1.0
88,6/5/1985,1320.560059,1331.77002,1312.609985,1320.560059,1320.560059,14320000,0.12148995506328744,1251.026788905674,480.71986091344985,1332.1344763575605,1254.0095546424402,1293.0720155000004,0.0,0.0,1306.9296753000006,1306.9296753000006,1288.9046385,0.0,0.0,-12.901643344883723,-10.715200113965476,-2.186443230918247,1297.5150147499999,1283.6500245,70.48666254316164,81.82268039244462,80.59752109282185,0,70,30,0.05,-0.05,1,0.0,0,0,1,0,0,0,-1.0
89,6/6/1985,1317.199951,1330.530029,1311.939941,1327.280029,1327.280029,9770000,0.14643771977529577,-181.7181101999878,436.4562153243352,1333.347726574764,1260.5463044252367,1296.9470155000004,0.0,0.0,1309.020340933334,1309.020340933334,1290.5933021333335,0.0,0.0,-13.725643258359469,-11.317288742844276,-2.4083545155151924,1297.5450135,1283.6500245,73.03633561605638,92.56007823433116,86.01167636850285,0,70,30,0.05,-0.05,1,0.0,0,0,-1,0,0,0,-1.0
90,6/7/1985,1329.640015,1331.98999,1312.949951,1316.420044,1316.420044,8590000,0.09507638892510514,273.73890668724505,382.2472504555021,1332.925028948191,1266.5840044518095,1299.7545167000003,0.0,0.0,1311.2156737666671,1311.2156737666671,1292.5656369666667,0.0,0.0,-13.348486059420566,-11.723528206159534,-1.6249578532610318,1298.075012,1283.7600095,63.490355848966466,62.024521951219334,78.80242685933172,0,70,30,0.05,-0.05,1,0.0,0,0,1,-1,-1,0,-1.0
91,6/10/1985,1314.290039,1322.579956,1307.23999,1318.439941,1318.439941,6120000,0.09694590671799365,-1894.9363498379926,97.40540638146594,1333.9004391119602,1270.0345829880403,1301.9675110500002,0.0,0.0,1312.8660033333338,1312.8660033333338,1294.1379758333335,0.0,0.0,-13.06200441285091,-11.99122344749781,-1.0707809653531015,1298.767517,1283.7600095,64.42178613971382,66.95110000000014,73.84523339518354,0,70,30,0.05,-0.05,1,0.0,0,0,-1,0,0,0,1.0
92,6/11/1985,1319.0,1323.810059,1308.02002,1313.839966,1313.839966,8020000,0.08059617952154298,197.88078843630493,56.48862328818782,1334.0329007325695,1273.536117967431,1303.7845093500002,0.0,0.0,1314.1353393000004,1314.1353393000004,1295.7893065,0.0,0.0,-12.321748656559976,-12.057328489310244,-0.2644201672497317,1299.3500060000001,1283.7600095,60.628377458853564,55.73164878048773,61.569090243902394,0,70,30,0.05,-0.05,0,0.0,0,0,1,0,0,0,1.0
93,6/12/1985,1312.050049,1318.209961,1300.73999,1306.339966,1306.339966,9550000,0.09047986408566656,-1178.0914274151,34.157748638818745,1332.259898483686,1278.6131119163142,1305.4365052,0.0,0.0,1314.8406697333335,1314.8406697333335,1296.3046344333334,0.0,0.0,-11.003066811528015,-11.846476153753798,0.8434093422257831,1300.5524902500001,1283.7600095,54.94726451044875,37.43896585365846,53.37390487804877,0,70,30,0.05,-0.05,0,0.0,0,1,-1,0,0,0,1.0
94,6/13/1985,1302.199951,1308.130005,1285.390015,1290.099976,1290.099976,13310000,0.061223561645416286,-2172.3380039094427,-88.2492268758205,1329.9309820341923,1282.6000239658078,1306.265503,0.0,0.0,1313.8323323666668,1313.8323323666668,1295.0493000666668,0.0,1.0,-8.549022667283452,-11.186985456459729,2.6379627891762762,1297.22000125,1283.7600095,45.09390179340681,10.107217868679141,34.425944167608435,0,70,30,0.05,-0.05,-1,0.0,0,0,0,0,0,0,1.0
95,6/14/1985,1297.380005,1305.439941,1288.880005,1300.959961,1300.959961,9220000,0.07873692048376583,71.83689460270297,-67.47117228348172,1327.4413167087284,1287.3806804912717,1307.4109986,0.0,0.0,1312.510994466667,1312.510994466667,1294.2789753666668,0.0,0.0,-7.395237338689867,-10.428635832905757,3.0333984942158896,1298.9874877500001,1283.7600095,51.373598598817274,33.411919212403106,26.986034311580223,0,70,30,0.05,-0.05,0,0.0,0,0,1,1,0,0,1.0
96,6/17/1985,1298.949951,1303.98999,1288.75,1298.390015,1298.390015,7280000,0.08108280143127719,-165.37440687115824,-149.92700757773872,1325.9061504823032,1290.2208516176972,1308.0635010500002,0.0,0.0,1310.8759928333334,1310.8759928333334,1293.2029825333334,0.0,0.0,-6.201988328097286,-9.583306331944064,3.3813180038467774,1302.7399902500001,1283.7600095,49.918608558788556,27.897010674361898,23.805382585148035,0,70,30,0.05,-0.05,0,0.0,0,0,-1,0,0,0,1.0
97,6/18/1985,1299.400024,1312.390015,1293.680054,1304.77002,1304.77002,10900000,0.06267121384985208,1144.0608175087905,-37.39961011402643,1325.9046399109257,1290.211363689075,1308.0580018000003,0.0,0.0,1309.8713298000002,1309.8713298000002,1292.0073283000002,0.0,0.0,-5.705374962782798,-8.80772005811181,3.102345095329012,1303.707489,1283.7600095,53.4437740048808,41.58801587339896,34.298981920054636,0,70,30,0.05,-0.05,0,0.0,0,0,1,0,0,0,0.0
98,6/19/1985,1304.77002,1312.719971,1293.569946,1297.380005,1297.380005,11310000,0.007724390002764854,18.61226656146551,-70.15507141925936,1325.8607288006945,1289.0232801993059,1307.4420045000002,0.0,0.0,1307.8289917333336,1307.8289917333336,1289.9659912333334,0.0,0.0,-4.661755033117288,-7.978527053112907,3.3167720199956188,1303.707489,1283.7600095,49.12998651182228,25.729606078114877,31.738210875291898,0,70,30,0.05,-0.05,0,0.0,0,0,0,-1,0,0,1.0
99,6/20/1985,1296.709961,1305.439941,1287.75,1299.72998,1299.72998,7780000,0.008923362029796128,-1489.3174970528062,-250.37716824223224,1325.9025136399364,1288.578492360064,1307.2405030000002,0.0,0.0,1305.2679891333335,1305.2679891333335,1287.4950033333332,0.0,0.0,-3.9784410707511597,-7.178509856640558,3.200068785889398,1301.66250625,1283.7600095,50.498296135310866,30.77247359038303,32.69669851396561,0,70,30,0.05,-0.05,0,0.0,0,0,-1,0,0,0,1.0
100,6/21/1985,1297.27002,1326.050049,1293.790039,1324.47998,1324.47998,15770000,0.09126088339126369,2725.852912877184,-122.57905799622982,1328.0666054495794,1289.191402450421,1308.6290039500002,0.0,0.0,1304.6999919000002,1304.6999919000002,1285.6050089999999,1.0,0.0,-5.372101743304711,-6.817228233973388,1.4451264906686774,1303.3825075,1283.7600095,62.07009605743717,83.88409006657203,46.79538991168997,0,70,30,0.05,-0.05,1,0.0,0,0,1,1,0,1,1.0
